id,text
1079,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 54 sold_qty: 29 percent_sold: 53.7 price_dropped: True reason: Low sales – EOD markdown
1080,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 1 dish_name: Butter Chicken forecast_qty: 37 sold_qty: 43 percent_sold: 116.2 price_dropped: True reason: Low sales – EOD markdown
1081,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 48 sold_qty: 38 percent_sold: 79.2 price_dropped: True reason: Low sales – EOD markdown
1082,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 3 dish_name: Salmon Salad forecast_qty: 60 sold_qty: 37 percent_sold: 61.7 price_dropped: True reason: Low sales – EOD markdown
1083,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 48 sold_qty: 40 percent_sold: 83.3 price_dropped: True reason: Low sales – EOD markdown
1084,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 33 sold_qty: 27 percent_sold: 81.8 price_dropped: True reason: Low sales – EOD markdown
1085,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 6 dish_name: Biryani forecast_qty: 30 sold_qty: 36 percent_sold: 120.0 price_dropped: True reason: Low sales – EOD markdown
1086,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 35 sold_qty: 41 percent_sold: 117.1 price_dropped: True reason: Low sales – EOD markdown
1087,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 8 dish_name: Coconut Curry forecast_qty: 39 sold_qty: 29 percent_sold: 74.4 price_dropped: True reason: Low sales – EOD markdown
1088,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 9 dish_name: Veg Risotto forecast_qty: 60 sold_qty: 46 percent_sold: 76.7 price_dropped: True reason: Low sales – EOD markdown
1089,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 48 sold_qty: 38 percent_sold: 79.2 price_dropped: True reason: Low sales – EOD markdown
1090,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 1 dish_name: Butter Chicken forecast_qty: 48 sold_qty: 45 percent_sold: 93.8 price_dropped: True reason: Low sales – EOD markdown
1091,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 54 sold_qty: 36 percent_sold: 66.7 price_dropped: True reason: Low sales – EOD markdown
1092,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 3 dish_name: Salmon Salad forecast_qty: 33 sold_qty: 32 percent_sold: 97.0 price_dropped: True reason: Low sales – EOD markdown
1093,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 34 sold_qty: 29 percent_sold: 85.3 price_dropped: True reason: Low sales – EOD markdown
1094,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 30 sold_qty: 53 percent_sold: 176.7 price_dropped: True reason: Low sales – EOD markdown
1095,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 6 dish_name: Biryani forecast_qty: 52 sold_qty: 34 percent_sold: 65.4 price_dropped: True reason: Low sales – EOD markdown
1096,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 41 sold_qty: 27 percent_sold: 65.9 price_dropped: True reason: Low sales – EOD markdown
1097,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 8 dish_name: Coconut Curry forecast_qty: 51 sold_qty: 28 percent_sold: 54.9 price_dropped: True reason: Low sales – EOD markdown
1098,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 9 dish_name: Veg Risotto forecast_qty: 56 sold_qty: 30 percent_sold: 53.6 price_dropped: True reason: Low sales – EOD markdown
1099,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 34 sold_qty: 41 percent_sold: 120.6 price_dropped: True reason: Low sales – EOD markdown
1100,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 1 dish_name: Butter Chicken forecast_qty: 53 sold_qty: 35 percent_sold: 66.0 price_dropped: True reason: Low sales – EOD markdown
1101,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 37 sold_qty: 40 percent_sold: 108.1 price_dropped: True reason: Low sales – EOD markdown
1102,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 3 dish_name: Salmon Salad forecast_qty: 50 sold_qty: 45 percent_sold: 90.0 price_dropped: True reason: Low sales – EOD markdown
1103,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 37 sold_qty: 50 percent_sold: 135.1 price_dropped: True reason: Low sales – EOD markdown
1104,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 45 sold_qty: 43 percent_sold: 95.6 price_dropped: True reason: Low sales – EOD markdown
1105,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 6 dish_name: Biryani forecast_qty: 38 sold_qty: 46 percent_sold: 121.1 price_dropped: True reason: Low sales – EOD markdown
1106,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 50 sold_qty: 24 percent_sold: 48.0 price_dropped: True reason: Low sales – EOD markdown
1107,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 8 dish_name: Coconut Curry forecast_qty: 40 sold_qty: 29 percent_sold: 72.5 price_dropped: True reason: Low sales – EOD markdown
1108,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 9 dish_name: Veg Risotto forecast_qty: 47 sold_qty: 40 percent_sold: 85.1 price_dropped: True reason: Low sales – EOD markdown
1109,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 55 sold_qty: 26 percent_sold: 47.3 price_dropped: True reason: Low sales – EOD markdown
1110,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 1 dish_name: Butter Chicken forecast_qty: 60 sold_qty: 26 percent_sold: 43.3 price_dropped: True reason: Low sales – EOD markdown
1111,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 31 sold_qty: 43 percent_sold: 138.7 price_dropped: True reason: Low sales – EOD markdown
1112,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 3 dish_name: Salmon Salad forecast_qty: 46 sold_qty: 44 percent_sold: 95.7 price_dropped: True reason: Low sales – EOD markdown
1113,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 39 sold_qty: 42 percent_sold: 107.7 price_dropped: True reason: Low sales – EOD markdown
1114,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 42 sold_qty: 44 percent_sold: 104.8 price_dropped: True reason: Low sales – EOD markdown
1115,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 6 dish_name: Biryani forecast_qty: 53 sold_qty: 30 percent_sold: 56.6 price_dropped: True reason: Low sales – EOD markdown
1116,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 41 sold_qty: 42 percent_sold: 102.4 price_dropped: True reason: Low sales – EOD markdown
1117,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 8 dish_name: Coconut Curry forecast_qty: 57 sold_qty: 49 percent_sold: 86.0 price_dropped: True reason: Low sales – EOD markdown
1118,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 9 dish_name: Veg Risotto forecast_qty: 43 sold_qty: 38 percent_sold: 88.4 price_dropped: True reason: Low sales – EOD markdown
1119,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 36 sold_qty: 39 percent_sold: 108.3 price_dropped: True reason: Low sales – EOD markdown
1120,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 1 dish_name: Butter Chicken forecast_qty: 32 sold_qty: 33 percent_sold: 103.1 price_dropped: True reason: Low sales – EOD markdown
1121,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 35 sold_qty: 56 percent_sold: 160.0 price_dropped: True reason: Low sales – EOD markdown
1122,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 3 dish_name: Salmon Salad forecast_qty: 58 sold_qty: 43 percent_sold: 74.1 price_dropped: True reason: Low sales – EOD markdown
1123,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 49 sold_qty: 44 percent_sold: 89.8 price_dropped: True reason: Low sales – EOD markdown
1124,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 45 sold_qty: 39 percent_sold: 86.7 price_dropped: True reason: Low sales – EOD markdown
1125,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 6 dish_name: Biryani forecast_qty: 33 sold_qty: 50 percent_sold: 151.5 price_dropped: True reason: Low sales – EOD markdown
1126,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 36 sold_qty: 48 percent_sold: 133.3 price_dropped: True reason: Low sales – EOD markdown
1127,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 8 dish_name: Coconut Curry forecast_qty: 50 sold_qty: 30 percent_sold: 60.0 price_dropped: True reason: Low sales – EOD markdown
1128,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 9 dish_name: Veg Risotto forecast_qty: 50 sold_qty: 50 percent_sold: 100.0 price_dropped: True reason: Low sales – EOD markdown
1129,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 37 sold_qty: 25 percent_sold: 67.6 price_dropped: True reason: Low sales – EOD markdown
1130,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 1 dish_name: Butter Chicken forecast_qty: 31 sold_qty: 37 percent_sold: 119.4 price_dropped: True reason: Low sales – EOD markdown
1131,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 54 sold_qty: 43 percent_sold: 79.6 price_dropped: True reason: Low sales – EOD markdown
1132,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 3 dish_name: Salmon Salad forecast_qty: 56 sold_qty: 40 percent_sold: 71.4 price_dropped: True reason: Low sales – EOD markdown
1133,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 41 sold_qty: 47 percent_sold: 114.6 price_dropped: True reason: Low sales – EOD markdown
1134,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 59 sold_qty: 27 percent_sold: 45.8 price_dropped: True reason: Low sales – EOD markdown
1135,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 6 dish_name: Biryani forecast_qty: 33 sold_qty: 34 percent_sold: 103.0 price_dropped: True reason: Low sales – EOD markdown
1136,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 52 sold_qty: 37 percent_sold: 71.2 price_dropped: True reason: Low sales – EOD markdown
1137,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 8 dish_name: Coconut Curry forecast_qty: 57 sold_qty: 26 percent_sold: 45.6 price_dropped: True reason: Low sales – EOD markdown
1138,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 9 dish_name: Veg Risotto forecast_qty: 33 sold_qty: 32 percent_sold: 97.0 price_dropped: True reason: Low sales – EOD markdown
1139,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 40 sold_qty: 48 percent_sold: 120.0 price_dropped: True reason: Low sales – EOD markdown
1140,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 1 dish_name: Butter Chicken forecast_qty: 31 sold_qty: 35 percent_sold: 112.9 price_dropped: True reason: Low sales – EOD markdown
1141,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 52 sold_qty: 31 percent_sold: 59.6 price_dropped: True reason: Low sales – EOD markdown
1142,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 3 dish_name: Salmon Salad forecast_qty: 52 sold_qty: 22 percent_sold: 42.3 price_dropped: True reason: Low sales – EOD markdown
1143,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 60 sold_qty: 28 percent_sold: 46.7 price_dropped: True reason: Low sales – EOD markdown
1144,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 60 sold_qty: 35 percent_sold: 58.3 price_dropped: True reason: Low sales – EOD markdown
1145,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 6 dish_name: Biryani forecast_qty: 43 sold_qty: 42 percent_sold: 97.7 price_dropped: True reason: Low sales – EOD markdown
1146,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 48 sold_qty: 45 percent_sold: 93.8 price_dropped: True reason: Low sales – EOD markdown
1147,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 8 dish_name: Coconut Curry forecast_qty: 42 sold_qty: 41 percent_sold: 97.6 price_dropped: True reason: Low sales – EOD markdown
1148,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 9 dish_name: Veg Risotto forecast_qty: 46 sold_qty: 34 percent_sold: 73.9 price_dropped: True reason: Low sales – EOD markdown
1149,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 45 sold_qty: 41 percent_sold: 91.1 price_dropped: True reason: Low sales – EOD markdown
1150,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 1 dish_name: Butter Chicken forecast_qty: 57 sold_qty: 36 percent_sold: 63.2 price_dropped: True reason: Low sales – EOD markdown
1151,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 35 sold_qty: 35 percent_sold: 100.0 price_dropped: True reason: Low sales – EOD markdown
1152,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 3 dish_name: Salmon Salad forecast_qty: 40 sold_qty: 40 percent_sold: 100.0 price_dropped: True reason: Low sales – EOD markdown
1153,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 60 sold_qty: 38 percent_sold: 63.3 price_dropped: True reason: Low sales – EOD markdown
1154,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 34 sold_qty: 24 percent_sold: 70.6 price_dropped: True reason: Low sales – EOD markdown
1155,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 6 dish_name: Biryani forecast_qty: 35 sold_qty: 41 percent_sold: 117.1 price_dropped: True reason: Low sales – EOD markdown
1156,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 53 sold_qty: 36 percent_sold: 67.9 price_dropped: True reason: Low sales – EOD markdown
1157,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 8 dish_name: Coconut Curry forecast_qty: 52 sold_qty: 38 percent_sold: 73.1 price_dropped: True reason: Low sales – EOD markdown
1158,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 9 dish_name: Veg Risotto forecast_qty: 59 sold_qty: 41 percent_sold: 69.5 price_dropped: True reason: Low sales – EOD markdown
1159,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 41 sold_qty: 37 percent_sold: 90.2 price_dropped: True reason: Low sales – EOD markdown
1160,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 1 dish_name: Butter Chicken forecast_qty: 56 sold_qty: 23 percent_sold: 41.1 price_dropped: True reason: Low sales – EOD markdown
1161,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 32 sold_qty: 44 percent_sold: 137.5 price_dropped: True reason: Low sales – EOD markdown
1162,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 3 dish_name: Salmon Salad forecast_qty: 43 sold_qty: 26 percent_sold: 60.5 price_dropped: True reason: Low sales – EOD markdown
1163,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 55 sold_qty: 39 percent_sold: 70.9 price_dropped: True reason: Low sales – EOD markdown
1164,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 43 sold_qty: 47 percent_sold: 109.3 price_dropped: True reason: Low sales – EOD markdown
1165,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 6 dish_name: Biryani forecast_qty: 33 sold_qty: 32 percent_sold: 97.0 price_dropped: True reason: Low sales – EOD markdown
1166,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 48 sold_qty: 38 percent_sold: 79.2 price_dropped: True reason: Low sales – EOD markdown
1167,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 8 dish_name: Coconut Curry forecast_qty: 41 sold_qty: 24 percent_sold: 58.5 price_dropped: True reason: Low sales – EOD markdown
1168,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 9 dish_name: Veg Risotto forecast_qty: 41 sold_qty: 30 percent_sold: 73.2 price_dropped: True reason: Low sales – EOD markdown
1169,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 35 sold_qty: 29 percent_sold: 82.9 price_dropped: True reason: Low sales – EOD markdown
1170,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 1 dish_name: Butter Chicken forecast_qty: 49 sold_qty: 37 percent_sold: 75.5 price_dropped: True reason: Low sales – EOD markdown
1171,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 50 sold_qty: 29 percent_sold: 58.0 price_dropped: True reason: Low sales – EOD markdown
1172,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 3 dish_name: Salmon Salad forecast_qty: 60 sold_qty: 28 percent_sold: 46.7 price_dropped: True reason: Low sales – EOD markdown
1173,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 39 sold_qty: 45 percent_sold: 115.4 price_dropped: True reason: Low sales – EOD markdown
1174,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 38 sold_qty: 25 percent_sold: 65.8 price_dropped: True reason: Low sales – EOD markdown
1175,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 6 dish_name: Biryani forecast_qty: 38 sold_qty: 43 percent_sold: 113.2 price_dropped: True reason: Low sales – EOD markdown
1176,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 53 sold_qty: 39 percent_sold: 73.6 price_dropped: True reason: Low sales – EOD markdown
1177,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 8 dish_name: Coconut Curry forecast_qty: 56 sold_qty: 56 percent_sold: 100.0 price_dropped: True reason: Low sales – EOD markdown
