date,restaurant_id,dish_id,dish_name,order_type,quantity,unit_price,sales
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Online,18,12.41,308.34
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Walk-in,10,8.8,88.6
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Pickup,8,10.77,91.36
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Online,12,12.78,176.76
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Walk-in,5,8.61,77.6
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Pickup,5,14.65,79.45
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Online,6,8.97,79.32
YYYY-00-DD 00:00:SS,1,6,Biryani,Walk-in,17,14.03,303.79
YYYY-00-DD 00:00:SS,1,6,Biryani,Pickup,13,17.32,165.49
YYYY-00-DD 00:00:SS,1,6,Biryani,Online,15,14.04,170.55
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Walk-in,15,17.99,242.55
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Pickup,16,14.65,188.48
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Online,6,17.75,100.38
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Walk-in,8,8.03,133.68
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Pickup,17,15.25,286.96
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Online,9,8.26,83.07
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Walk-in,13,17.51,201.63
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Pickup,12,11.68,170.16
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Online,20,13.15,292
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Walk-in,15,8.17,174
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Pickup,6,17.7,92.16
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Online,19,10.34,244.15
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Walk-in,7,11.48,121.73
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Pickup,20,17.87,331.4
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Online,8,15.34,87.52
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Walk-in,9,16.7,150.84
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Pickup,6,9.28,95.82
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Online,14,16.32,251.44
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Walk-in,19,9.68,236.74
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Pickup,8,12.82,107.28
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Online,12,10.12,186.36
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Walk-in,7,9.05,125.51
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Pickup,5,9.6,86.45
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Online,17,15.66,173.4
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Walk-in,20,17.52,294.2
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Pickup,9,17.23,129.06
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Online,20,8.9,298.4
YYYY-00-DD 00:00:SS,2,6,Biryani,Walk-in,12,17.32,187.92
YYYY-00-DD 00:00:SS,2,6,Biryani,Pickup,7,14.44,82.39
YYYY-00-DD 00:00:SS,2,6,Biryani,Online,17,14.54,269.45
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Walk-in,18,16.08,184.32
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Pickup,8,10.91,72.88
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Online,15,15.41,260.55
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Walk-in,8,13.73,74.16
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Pickup,15,17.54,206.55
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Online,5,11.11,69.5
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Walk-in,17,17.8,190.4
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Pickup,16,15.98,277.44
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Online,9,13.2,126.18
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Walk-in,8,11.95,107.04
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Pickup,19,11.16,307.04
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Online,14,16.37,182
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Walk-in,9,14.01,85.14
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Pickup,6,13.99,66.54
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Online,8,10.73,131.84
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Walk-in,20,14.31,203.2
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Pickup,14,15.04,164.78
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Online,15,9.53,227.55
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Walk-in,12,15,102.36
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Pickup,10,16.57,152.7
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Online,14,17.84,204.26
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Walk-in,10,17.91,134.8
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Pickup,15,12.22,190.95
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Online,16,15.58,190.56
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Walk-in,14,10.82,241.22
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Pickup,17,8.97,190.91
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Online,6,16.5,90.6
YYYY-00-DD 00:00:SS,1,6,Biryani,Walk-in,10,13.77,124.2
YYYY-00-DD 00:00:SS,1,6,Biryani,Pickup,20,10.91,189
YYYY-00-DD 00:00:SS,1,6,Biryani,Online,11,16.04,109.56
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Walk-in,5,11.62,82.8
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Pickup,8,14.78,143.04
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Online,9,11.77,160.47
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Walk-in,10,17.26,89.6
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Pickup,20,9.8,170.4
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Online,15,13.93,265.5
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Walk-in,17,10.45,156.23
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Pickup,17,12.89,252.96
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Online,10,14.53,117.5
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Walk-in,7,15.78,116.55
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Pickup,17,10.75,247.01
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Online,16,8.12,146.72
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Walk-in,20,14.41,341.6
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Pickup,12,8.23,164.76
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Online,20,10.74,309
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Walk-in,10,11.84,180
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Pickup,18,10.98,166.5
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Online,15,8.63,256.35
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Walk-in,10,12.05,150.1
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Pickup,17,13.56,227.12
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Online,20,8.64,327.4
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Walk-in,8,15.54,80.56
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Pickup,8,9.81,111.92
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Online,10,8.05,124.7
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Walk-in,8,8.39,110
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Pickup,10,8.88,105.7
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Online,6,8.85,55.5
YYYY-00-DD 00:00:SS,2,6,Biryani,Walk-in,16,17.66,155.52
YYYY-00-DD 00:00:SS,2,6,Biryani,Pickup,5,10.48,42.3
YYYY-00-DD 00:00:SS,2,6,Biryani,Online,14,14.59,174.3
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Walk-in,20,14.95,264.6
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Pickup,16,14.06,209.76
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Online,8,14.63,67.6
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Walk-in,11,9.42,182.16
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Pickup,11,17.57,154.22
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Online,11,13.92,118.47
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Walk-in,18,8.74,189.9
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Pickup,17,14.5,163.71
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Online,19,8.83,200.26
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Walk-in,9,13.36,78.39
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Pickup,13,17.95,194.61
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Online,11,15.14,150.04
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Walk-in,10,12.2,95.3
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Pickup,18,11.79,317.52
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Online,12,8.78,111
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Walk-in,18,8.66,259.2
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Pickup,16,17.09,252.48
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Online,9,16.69,92.34
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Walk-in,8,11.77,141.52
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Pickup,17,17.52,269.11
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Online,8,9.76,122.24
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Walk-in,20,8.96,229.8
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Pickup,14,13.52,196.98
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Online,6,9.71,104.82
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Walk-in,10,11.45,154.1
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Pickup,17,12.77,157.76
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Online,5,14.87,75.65
YYYY-00-DD 00:00:SS,1,6,Biryani,Walk-in,9,9.43,123.12
YYYY-00-DD 00:00:SS,1,6,Biryani,Pickup,13,8.53,198.25
YYYY-00-DD 00:00:SS,1,6,Biryani,Online,16,15.08,167.84
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Walk-in,18,15.07,176.94
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Pickup,16,15.98,208.32
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Online,13,17.53,171.73
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Walk-in,12,11.05,198.96
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Pickup,14,12.07,155.82
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Online,7,14.35,61.39
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Walk-in,7,9.65,59.99
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Pickup,14,13.54,181.02
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Online,5,17.62,61.2
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Walk-in,9,12.8,118.35
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Pickup,8,12.05,113.28
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Online,5,15.14,75.15
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Walk-in,16,10.44,246.24
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Pickup,6,14.07,105.9
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Online,12,9.75,140.04
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Walk-in,16,17.52,195.68
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Pickup,17,9.7,300.9
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Online,15,17.14,157.5
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Walk-in,8,10.9,102.64
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Pickup,13,10.13,199.94
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Online,17,10.17,187.85
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Walk-in,6,17.35,101.52
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Pickup,20,8.57,161.2
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Online,19,11.29,219.26
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Walk-in,16,16.9,157.76
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Pickup,16,8.09,196.96
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Online,11,8.85,144.54
YYYY-00-DD 00:00:SS,2,6,Biryani,Walk-in,18,9.24,231.66
YYYY-00-DD 00:00:SS,2,6,Biryani,Pickup,9,15.69,94.5
YYYY-00-DD 00:00:SS,2,6,Biryani,Online,20,11.95,219.8
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Walk-in,10,13.36,106.9
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Pickup,19,14.56,235.41
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Online,9,11.54,111.06
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Walk-in,11,9.11,119.35
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Pickup,9,11.95,138.96
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Online,6,9.6,59.94
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Walk-in,13,9.19,167.57
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Pickup,20,16,302.8
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Online,15,15.51,237
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Walk-in,17,9.31,298.86
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Pickup,5,9.26,57.2
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Online,5,15.67,51.85
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Walk-in,15,12.3,209.55
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Pickup,5,12.34,54.45
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Online,20,8.83,245.8
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Walk-in,9,15.29,88.83
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Pickup,13,15.67,216.32
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Online,12,14.66,147.48
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Walk-in,8,15.01,104.16
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Pickup,10,9.89,165.5
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Online,9,10.29,83.88
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Walk-in,13,17.9,224.77
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Pickup,18,8.18,180
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Online,6,11.8,79.5
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Walk-in,12,10.22,147.12
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Pickup,6,13.1,86.64
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Online,14,9.1,162.96
YYYY-00-DD 00:00:SS,1,6,Biryani,Walk-in,16,15.12,167.52
YYYY-00-DD 00:00:SS,1,6,Biryani,Pickup,6,9.82,48.06
YYYY-00-DD 00:00:SS,1,6,Biryani,Online,15,10.12,190.8
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Walk-in,8,12.31,84.16
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Pickup,20,11.64,220.8
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Online,8,14.69,118.64
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Walk-in,9,11.31,138.69
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Pickup,16,15.43,222.24
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Online,16,10.38,172.16
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Walk-in,17,8.87,154.02
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Pickup,8,8.41,141.44
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Online,11,9.93,137.06
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Walk-in,7,17.42,99.33
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Pickup,14,15.25,250.6
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Online,11,13.34,104.94
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Walk-in,11,12.18,166.32
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Pickup,16,16.95,199.68
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Online,8,17.11,69.44
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Walk-in,5,9.67,53.7
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Pickup,9,10.9,158.04
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Online,6,15.94,89.64
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Walk-in,17,12.95,226.44
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Pickup,7,9.66,108.57
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Online,17,13.62,202.3
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Walk-in,13,10.07,104.52
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Pickup,11,13.92,88.99
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Online,19,13.04,288.99
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Walk-in,14,16.52,153.44
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Pickup,13,13.52,126.23
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Online,6,13.34,65.52
YYYY-00-DD 00:00:SS,2,6,Biryani,Walk-in,9,17.42,97.02
YYYY-00-DD 00:00:SS,2,6,Biryani,Pickup,9,10.7,143.19
YYYY-00-DD 00:00:SS,2,6,Biryani,Online,12,17.9,121.2
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Walk-in,5,14.49,71.65
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Pickup,16,11.25,279.36
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Online,13,15.22,157.04
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Walk-in,14,11.25,119.98
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Pickup,5,16.24,50.95
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Online,13,9.77,230.36
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Walk-in,8,15.23,119.04
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Pickup,13,16.7,186.42
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Online,11,16.17,112.31
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Walk-in,11,13.82,176.88
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Pickup,17,9.56,175.44
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Online,18,11.69,306.36
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Walk-in,20,9.82,197
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Pickup,10,9.89,129.1
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Online,10,14.48,82.1
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Walk-in,10,16.17,148.7
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Pickup,11,8.69,95.92
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Online,12,12.55,173.4
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Walk-in,8,15.24,74.96
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Pickup,5,14.03,58.9
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Online,5,9.1,40.7
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Walk-in,6,9.32,94.2
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Pickup,13,9.43,185.51
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Online,5,15.92,40.45
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Walk-in,8,13.42,129.44
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Pickup,7,10.02,89.6
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Online,19,16.15,210.33
YYYY-00-DD 00:00:SS,1,6,Biryani,Walk-in,9,10.44,120.96
YYYY-00-DD 00:00:SS,1,6,Biryani,Pickup,13,14.27,119.99
YYYY-00-DD 00:00:SS,1,6,Biryani,Online,6,9.03,65.82
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Walk-in,18,9.42,308.16
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Pickup,5,10.27,59.25
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Online,16,14.55,164.16
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Walk-in,17,14.87,257.55
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Pickup,8,12.92,143.28
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Online,12,9.02,210.72
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Walk-in,7,14.16,64.26
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Pickup,7,16.96,98.35
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Online,10,12.29,113.5
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Walk-in,18,9.5,264.06
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Pickup,14,14.25,152.18
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Online,8,10.71,103.92
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Walk-in,13,16.11,196.43
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Pickup,7,15.89,116.34
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Online,9,15.78,85.23
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Walk-in,17,12.47,271.49
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Pickup,20,16.15,182.6
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Online,18,17.6,194.04
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Walk-in,15,17.95,147.3
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Pickup,17,11.53,219.98
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Online,20,14.93,242.8
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Walk-in,15,9.38,261.6
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Pickup,12,11.83,161.88
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Online,20,13.32,324.2
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Walk-in,7,13.81,85.54
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Pickup,12,15.03,124.2
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Online,5,10.03,82.55
YYYY-00-DD 00:00:SS,2,6,Biryani,Walk-in,20,17.58,344.2
YYYY-00-DD 00:00:SS,2,6,Biryani,Pickup,6,17.11,69.66
YYYY-00-DD 00:00:SS,2,6,Biryani,Online,9,10.95,84.96
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Walk-in,18,10.42,293.04
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Pickup,6,15.47,55.02
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Online,9,11.77,74.34
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Walk-in,18,11.72,270.18
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Pickup,7,12.77,97.58
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Online,10,8.3,116.5
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Walk-in,12,8.77,164.28
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Pickup,18,9.5,176.76
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Online,9,15.48,134.91
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Walk-in,20,12.12,227.4
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Pickup,5,10.87,47.8
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Online,6,14.04,58.44
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Walk-in,5,11.96,61.2
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Pickup,19,13.54,309.7
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Online,14,15.09,171.36
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Walk-in,13,17.73,171.86
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Pickup,9,15.43,108
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Online,6,10.19,59.04
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Walk-in,7,16.17,88.76
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Pickup,15,14.53,180.75
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Online,17,9.65,272.51
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Walk-in,18,9.95,163.44
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Pickup,7,11.63,110.53
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Online,15,8.28,162.3
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Walk-in,8,8.65,111.76
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Pickup,14,9.88,140.28
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Online,6,10.4,53.1
YYYY-00-DD 00:00:SS,1,6,Biryani,Walk-in,6,13.64,95.4
YYYY-00-DD 00:00:SS,1,6,Biryani,Pickup,6,8.48,53.58
YYYY-00-DD 00:00:SS,1,6,Biryani,Online,14,8.08,161.98
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Walk-in,17,13,189.38
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Pickup,17,15.26,301.58
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Online,8,11.31,135.76
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Walk-in,8,13.02,126
